POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,REPORT_TYPE,CRASH_TYPE,INTERSECTION_RELATED_I,HIT_AND_RUN_I,DAMAGE,DATE_POLICE_NOTIFIED,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,STREET_NO,STREET_DIRECTION,STREET_NAME,BEAT_OF_OCCURRENCE,NUM_UNITS,MOST_SEVERE_INJURY,INJURIES_TOTAL,INJURIES_FATAL,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_REPORTED_NOT_EVIDENT,INJURIES_NO_INDICATION,INJURIES_UNKNOWN,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,LATITUDE,LONGITUDE,LOCATION
30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,"OVER $1,500",06/24/2023 04:46:00 PM,IMPROPER LANE USAGE,NOT APPLICABLE,6805,N,SHERIDAN RD,2431,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,15,6,6,42.005748683,-87.660817462,POINT (-87.660817461963 42.005748682954)
55,NO CONTROLS,NO CONTROLS,RAIN,DAYLIGHT,FIXED OBJECT,DIVIDED - W/MEDIAN BARRIER,CURVE ON GRADE,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,"OVER $1,500",09/07/2021 05:06:00 PM,WEATHER,NOT APPLICABLE,6400,S,CHICAGO SKYWAY IB,312,1,NO INDICATION OF INJURY,0,0,0,0,0,1,0,16,3,9,,,
25,NO CONTROLS,NO CONTROLS,CLEAR,DUSK,SIDESWIPE SAME DIRECTION,ONE-WAY,"CURVE, LEVEL",DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,"OVER $1,500",03/17/2019 06:18:00 PM,IMPROPER OVERTAKING/PASSING,FAILING TO YIELD RIGHT-OF-WAY,13,W,I190 EXPY,1654,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,18,1,3,,,
30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,"OVER $1,500",07/17/2019 08:00:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,5500,S,WENTWORTH AVE,225,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,18,4,7,,,
30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,Y,"$501 - $1,500",06/06/2017 10:50:00 PM,FOLLOWING TOO CLOSELY,UNABLE TO DETERMINE,4700,W,59TH ST,813,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,22,3,6,41.784385694,-87.740065946,POINT (-87.740065945952 41.784385693962)
15,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,Y,"OVER $1,500",08/25/2019 02:20:00 PM,IMPROPER BACKING,UNABLE TO DETERMINE,714,W,OHARE ST,1654,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,12,1,8,,,
35,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,DAYLIGHT,TURNING,CENTER TURN LANE,STRAIGHT AND LEVEL,DRY,SHOULDER DEFECT,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,"OVER $1,500",08/26/2021 04:11:00 PM,DISREGARDING ROAD MARKINGS,FAILING TO YIELD RIGHT-OF-WAY,7199,W,ARCHER AVE,811,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,16,5,8,,,
30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,"OVER $1,500",04/24/2018 08:30:00 AM,IMPROPER OVERTAKING/PASSING,FAILING TO YIELD RIGHT-OF-WAY,235,E,LOWER ILLINOIS ST,1834,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,8,3,4,,,
30,STOP SIGN/FLASHER,UNKNOWN,CLEAR,UNKNOWN,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,"$501 - $1,500",03/28/2018 12:50:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1749,E,91ST ST,413,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,12,4,3,41.729582166,-87.580718279,POINT (-87.580718278984 41.729582166003)
30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,ONE-WAY,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,Y,"OVER $1,500",10/16/2016 03:00:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,5500,S,WENTWORTH AVE,225,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,14,6,10,,,
35,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,"DARKNESS, LIGHTED ROAD",TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,"OVER $1,500",02/17/2020 08:30:00 PM,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,7199,W,ARCHER AVE,811,2,NO INDICATION OF INJURY,0,0,0,0,0,4,0,20,2,2,,,
30,NO CONTROLS,NO CONTROLS,RAIN,DARKNESS,SIDESWIPE SAME DIRECTION,OTHER,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,"OVER $1,500",04/16/2023 07:10:00 PM,IMPROPER LANE USAGE,NOT APPLICABLE,5,W,TERMINAL ST,1655,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,19,1,4,,,
30,NO CONTROLS,NOT FUNCTIONING,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,"$501 - $1,500",09/14/2020 05:07:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,402,E,48TH ST,223,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,15,2,9,41.807680213,-87.616084798,POINT (-87.616084798046 41.807680212966)
30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,Y,,$500 OR LESS,10/26/2017 04:15:00 PM,FOLLOWING TOO CLOSELY,UNABLE TO DETERMINE,808,N,CALIFORNIA AVE,1211,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,15,5,10,41.895951649,-87.696858532,POINT (-87.696858531987 41.895951649044)
30,NO CONTROLS,NO CONTROLS,RAIN,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,STRAIGHT AND LEVEL,WET,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,,,"OVER $1,500",02/27/2023 09:00:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1,W,TERMINAL ST,1651,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,8,2,2,,,
20,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,"OVER $1,500",07/18/2023 10:19:00 AM,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2,W,TERMINAL ST,1652,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,10,3,7,,,
35,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,Y,"$501 - $1,500",04/22/2020 04:45:00 PM,FOLLOWING TOO CLOSELY,NOT APPLICABLE,12300,W,IRVING PARK RD,1654,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,16,2,4,41.958986951,-87.933993929,POINT (-87.933993928974 41.958986950953)
30,UNKNOWN,UNKNOWN,UNKNOWN,"DARKNESS, LIGHTED ROAD",REAR TO FRONT,NOT DIVIDED,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,"$501 - $1,500",01/02/2022 09:00:00 PM,FOLLOWING TOO CLOSELY,NOT APPLICABLE,2600,W,LAWRENCE AVE,2031,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,17,1,1,41.968680809,-87.693861033,POINT (-87.693861033037 41.968680808972)
30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,RAIN,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,"$501 - $1,500",04/27/2017 11:20:00 AM,FOLLOWING TOO CLOSELY,UNABLE TO DETERMINE,7212,S,ANTHONY AVE,323,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,9,5,4,,,
30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,"OVER $1,500",06/02/2023 01:30:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,7100,S,EXCHANGE AVE,334,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,10,6,6,,,
30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,"OVER $1,500",04/15/2019 02:26:00 PM,IMPROPER OVERTAKING/PASSING,FOLLOWING TOO CLOSELY,7061,N,KEDZIE AVE,2411,2,NONINCAPACITATING INJURY,1,0,0,1,0,2,0,14,2,4,42.010018661,-87.709056552,POINT (-87.709056551967 42.010018660983)
30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,"OVER $1,500",01/14/2023 03:58:00 PM,DISREGARDING STOP SIGN,FAILING TO YIELD RIGHT-OF-WAY,2100,N,MAGNOLIA AVE,1811,2,NONINCAPACITATING INJURY,2,0,0,2,0,1,0,15,7,1,41.919923616,-87.659648394,POINT (-87.659648393971 41.919923616009)
30,NO CONTROLS,UNKNOWN,UNKNOWN,UNKNOWN,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,"OVER $1,500",04/21/2023 04:05:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,3223,N,SHEFFIELD AVE,1924,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,15,6,4,41.940630765,-87.653982104,POINT (-87.653982103976 41.940630765023)
50,NO CONTROLS,NO CONTROLS,BLOWING SNOW,DAYLIGHT,REAR END,ONE-WAY,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,"OVER $1,500",03/29/2023 09:15:00 AM,FOLLOWING TOO CLOSELY,WEATHER,9759,W,KENNEDY EXPY IB,1654,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,9,4,3,,,
30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,,"OVER $1,500",09/12/2018 04:35:00 PM,IMPROPER LANE USAGE,NOT APPLICABLE,555,N,COLUMBUS DR,1834,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,16,4,9,,,
35,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",FIXED OBJECT,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,"OVER $1,500",10/16/2018 09:34:00 PM,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,PHYSICAL CONDITION OF DRIVER,4230,W,BELMONT AVE,1731,1,NONINCAPACITATING INJURY,1,0,0,1,0,0,0,21,3,10,41.939120711,-87.733354387,POINT (-87.733354386994 41.939120711026)
30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,"OVER $1,500",02/27/2023 01:06:00 PM,NOT APPLICABLE,NOT APPLICABLE,999,S,CLINTON ST,124,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,15,5,2,41.869780623,-87.640655493,POINT (-87.640655493049 41.869780622992)
30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,Y,"OVER $1,500",09/19/2019 03:47:00 AM,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),UNABLE TO DETERMINE,2427,W,MADISON ST,1125,3,NO INDICATION OF INJURY,0,0,0,0,0,1,0,3,5,9,41.881041889,-87.687423607,POINT (-87.687423607029 41.881041888962)
45,OTHER WARNING SIGN,FUNCTIONING PROPERLY,RAIN,DAYLIGHT,FIXED OBJECT,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,"$501 - $1,500",09/28/2019 09:19:00 AM,EQUIPMENT - VEHICLE CONDITION,NOT APPLICABLE,6700,S,CHICAGO SKYWAY OB,322,3,NO INDICATION OF INJURY,0,0,0,0,0,2,0,9,7,9,,,
0,NO CONTROLS,NO CONTROLS,UNKNOWN,DARKNESS,PARKED MOTOR VEHICLE,PARKING LOT,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,"$501 - $1,500",01/08/2023 10:45:00 PM,IMPROPER BACKING,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,5109,W,FULLERTON AVE,2522,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,22,4,12,41.924025937,-87.754108923,POINT (-87.754108923036 41.924025936998)
30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,"OVER $1,500",04/29/2021 07:30:00 AM,UNABLE TO DETERMINE,FAILING TO REDUCE SPEED TO AVOID CRASH,5417,W,BERENICE AVE,1633,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,7,5,4,41.950467039,-87.762723043,POINT (-87.762723043041 41.950467038955)
30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLOUDY/OVERCAST,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,Y,"$501 - $1,500",01/27/2023 11:00:00 AM,IMPROPER LANE USAGE,NOT APPLICABLE,800,N,OGDEN AVE,1213,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,10,6,1,41.896393332,-87.654686711,POINT (-87.654686710965 41.89639333201)
20,NO CONTROLS,NO CONTROLS,CLOUDY/OVERCAST,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,ONE-WAY,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,Y,"$501 - $1,500",10/30/2021 09:15:00 AM,IMPROPER LANE USAGE,UNABLE TO DETERMINE,3,W,TERMINAL ST,1653,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,8,7,10,,,
10,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,Y,"OVER $1,500",03/25/2022 12:11:00 PM,IMPROPER BACKING,NOT APPLICABLE,4500,W,45TH ST,815,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,9,6,3,,,
15,OTHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,PARKING LOT,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,"OVER $1,500",09/20/2021 10:40:00 AM,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,1,W,PARKING LOT F ST,1654,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,10,2,9,,,
30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",FIXED OBJECT,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,"OVER $1,500",09/01/2017 03:07:00 AM,NOT APPLICABLE,NOT APPLICABLE,800,E,75TH ST,323,1,NONINCAPACITATING INJURY,1,0,0,1,0,0,0,3,6,9,41.75869138,-87.60533417,POINT (-87.605334170015 41.75869137995)
35,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,,,"$501 - $1,500",01/21/2020 11:39:00 AM,IMPROPER OVERTAKING/PASSING,NOT APPLICABLE,1700,E,130TH ST,434,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,11,3,1,41.660125762,-87.58501516,POINT (-87.585015160022 41.660125762023)
30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,$500 OR LESS,06/17/2022 08:00:00 PM,IMPROPER LANE USAGE,IMPROPER OVERTAKING/PASSING,1950,N,ELSTON AVE,1433,2,NO INDICATION OF INJURY,0,0,0,0,0,4,0,19,6,6,41.917657471,-87.667476262,POINT (-87.667476261977 41.917657470954)
30,NO CONTROLS,NO CONTROLS,CLEAR,DUSK,REAR TO FRONT,ONE-WAY,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,"OVER $1,500",10/21/2022 09:00:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1923,S,SPRINGFIELD AVE,1014,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,18,6,10,41.854343231,-87.722178979,POINT (-87.722178978955 41.854343231001)
30,NO CONTROLS,NO CONTROLS,SNOW,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,"$501 - $1,500",01/12/2018 07:11:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1623,N,HALSTED ST,1813,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,19,6,1,41.911653752,-87.648145785,POINT (-87.648145784969 41.91165375204)
30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,"DARKNESS, LIGHTED ROAD",ANGLE,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,"OVER $1,500",04/05/2016 09:48:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,600,E,ILLINOIS ST,1834,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,19,3,4,,,
30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,,,"$501 - $1,500",09/03/2021 05:40:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,3,W,TERMINAL ST,1653,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,17,6,9,,,
25,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,Y,"OVER $1,500",07/20/2023 01:00:00 PM,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,5900,S,WENTWORTH AVE,232,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,12,5,7,,,
10,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,ANGLE,PARKING LOT,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,"OVER $1,500",10/18/2022 03:05:00 PM,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,1,W,PARKING LOT D ST,1654,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,15,3,10,,,
30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,Y,"$501 - $1,500",05/18/2018 06:40:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,990,N,MIES VAN DER ROHE WAY,1833,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,14,6,5,,,
45,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,"OVER $1,500",06/08/2017 07:45:00 PM,IMPROPER OVERTAKING/PASSING,UNABLE TO DETERMINE,3154,N,LAKE SHORE DR,1934,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,19,5,6,41.939061167,-87.638225395,POINT (-87.638225395027 41.939061166965)
30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PEDALCYCLIST,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,Y,$500 OR LESS,09/09/2016 11:10:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1112,N,RUSH ST,1824,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,22,6,9,,,
20,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,"OVER $1,500",09/27/2019 09:14:00 AM,IMPROPER LANE USAGE,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2,W,TERMINAL ST,1652,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,9,6,9,,,
30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,Y,"$501 - $1,500",07/20/2022 09:58:00 AM,UNABLE TO DETERMINE,NOT APPLICABLE,1923,W,47TH ST,931,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,9,4,7,41.808412257,-87.673318857,POINT (-87.67331885703 41.808412256976)
30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,"$501 - $1,500",09/28/2018 11:00:00 PM,FOLLOWING TOO CLOSELY,NOT APPLICABLE,3957,N,CICERO AVE,1731,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,22,6,9,41.953309742,-87.747158693,POINT (-87.747158693019 41.95330974203)
35,NO CONTROLS,NO CONTROLS,CLEAR,DARKNESS,PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,Y,"OVER $1,500",12/09/2019 05:45:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,3644,W,26TH ST,1013,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,16,2,12,41.844469862,-87.716531999,POINT (-87.716531999035 41.844469861986)
35,NO CONTROLS,NO CONTROLS,RAIN,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,N,,"OVER $1,500",11/18/2017 04:20:00 PM,WEATHER,WEATHER,2440,S,MARSHALL BLVD,1033,3,NO INDICATION OF INJURY,0,0,0,0,0,3,0,15,7,11,,,
30,NO CONTROLS,NO CONTROLS,CLEAR,DARKNESS,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,Y,,"OVER $1,500",11/08/2019 07:55:00 PM,FOLLOWING TOO CLOSELY,UNABLE TO DETERMINE,809,S,AUSTIN BLVD,1513,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,19,6,11,,,
